Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Bracelet design (product.metafields.shopify.bracelet-design),Color (product.metafields.shopify.color-pattern),Earring design (product.metafields.shopify.earring-design),Hardware material (product.metafields.shopify.hardware-material),Jewelry material (product.metafields.shopify.jewelry-material),Jewelry type (product.metafields.shopify.jewelry-type),Necklace design (product.metafields.shopify.necklace-design),Ring design (product.metafields.shopify.ring-design),Ring size (product.metafields.shopify.ring-size),Target gender (product.metafields.shopify.target-gender),Watch display (product.metafields.shopify.watch-display),Watch features (product.metafields.shopify.watch-features),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
multi-flower-silver-ring,MULTI FLOWER SILVER RING,"<p data-start=""32"" data-end=""281"">Each piece is handcrafted in Vietjeweler’s Hanoi workshop, featuring a delicate arrangement of silver flowers that bloom gracefully around the band. Symbolizing beauty and renewal, this ring brings a touch of nature’s charm to your everyday style.</p>
<p data-start=""283"" data-end=""441"" data-is-last-node="""" data-is-only-node=""""><strong data-start=""283"" data-end=""296"">Material:</strong> 925 Sterling Silver<br data-start=""316"" data-end=""319""><strong data-start=""319"" data-end=""330"" data-is-only-node="""">Design:</strong> Multiple flower motif<br data-start=""352"" data-end=""355""><strong data-start=""355"" data-end=""366"">Finish:</strong> Hand-polished for a refined shine<br data-start=""400"" data-end=""403""><strong data-start=""403"" data-end=""414"">Origin:</strong> Handmade in Hanoi, Vietnam</p>",VIETJEWELERS,Apparel & Accessories > Jewelry > Rings,"","",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,1250000,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0660/3033/8244/files/17-IMG_5689.jpg?v=1762745966,1,"",false,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
multi-flower-silver-ring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/18-IMG_5690.jpg?v=1762745966,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
multi-flower-silver-ring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/16-IMG_5691.jpg?v=1762745968,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bone-structure-silver-ring,BONE STRUCTURE SILVER RING,"<article class=""text-token-text-primary w-full focus:outline-none [--shadow-height:45px] has-data-writing-block:pointer-events-none has-data-writing-block:-mt-(--shadow-height) has-data-writing-block:pt-(--shadow-height) [&amp;:has([data-writing-block])&gt;*]:pointer-events-auto [content-visibility:auto] supports-[content-visibility:auto]:[contain-intrinsic-size:auto_100lvh] scroll-mt-[calc(var(--header-height)+min(200px,max(70px,20svh)))]"" dir=""auto"" data-turn-id=""request-691099b1-2f80-8322-a72b-f4439c5e0a27-2"" data-testid=""conversation-turn-16"" data-scroll-anchor=""true"" data-turn=""assistant"" tabindex=""-1"">
<div class=""text-base my-auto mx-auto pb-10 [--thread-content-margin:--spacing(4)] thread-sm:[--thread-content-margin:--spacing(6)] thread-lg:[--thread-content-margin:--spacing(16)] px-(--thread-content-margin)"">
<div class=""[--thread-content-max-width:40rem] thread-lg:[--thread-content-max-width:48rem] mx-auto max-w-(--thread-content-max-width) flex-1 group/turn-messages focus-visible:outline-hidden relative flex w-full min-w-0 flex-col agent-turn"" tabindex=""-1"">
<div class=""flex max-w-full flex-col grow"">
<div data-message-author-role=""assistant"" data-message-id=""db200cb7-3a0c-40b6-898a-e1dc3f161ab6"" dir=""auto"" class=""min-h-8 text-message relative flex w-full flex-col items-end gap-2 text-start break-words whitespace-normal [.text-message+&amp;]:mt-1"" data-message-model-slug=""gpt-5"">
<div class=""flex w-full flex-col gap-1 empty:hidden first:pt-[1px]"">
<div class=""markdown prose dark:prose-invert w-full break-words light markdown-new-styling"">
<p data-start=""34"" data-end=""263"">Each piece is handcrafted in Vietjeweler’s Hanoi workshop, featuring an intricate skeletal-inspired design that embodies both raw artistry and edge. This ring captures the essence of strength, transformation, and individuality.</p>
<p data-start=""265"" data-end=""425"" data-is-last-node="""" data-is-only-node=""""><strong data-start=""265"" data-end=""278"">Material:</strong> 925 Sterling Silver<br data-start=""298"" data-end=""301""><strong data-start=""301"" data-end=""312"" data-is-only-node="""">Design:</strong> Bone structure motif<br data-start=""333"" data-end=""336""><strong data-start=""336"" data-end=""347"">Finish:</strong> Hand-polished with natural oxidation<br data-start=""384"" data-end=""387""><strong data-start=""387"" data-end=""398"">Origin:</strong> Handmade in Hanoi, Vietnam</p>
</div>
</div>
</div>
</div>
<div class=""z-0 flex min-h-[46px] justify-start""><br></div>
<div class=""mt-3 w-full empty:hidden"">
<div class=""text-center""><br></div>
</div>
</div>
</div>
</article>",VIETJEWELERS,Apparel & Accessories > Jewelry > Rings,"",mens jewelry,true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,1450000,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0660/3033/8244/files/15-IMG_5693.jpg?v=1762745963,1,"",false,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
bone-structure-silver-ring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/10-IMG_5694.jpg?v=1762745967,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bone-structure-silver-ring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/13-IMG_5695.jpg?v=1762745966,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thorn-texture-silver-ring,THORN TEXTURE SILVER RING,"<article class=""text-token-text-primary w-full focus:outline-none [--shadow-height:45px] has-data-writing-block:pointer-events-none has-data-writing-block:-mt-(--shadow-height) has-data-writing-block:pt-(--shadow-height) [&amp;:has([data-writing-block])&gt;*]:pointer-events-auto [content-visibility:auto] supports-[content-visibility:auto]:[contain-intrinsic-size:auto_100lvh] scroll-mt-[calc(var(--header-height)+min(200px,max(70px,20svh)))]"" dir=""auto"" data-turn-id=""6aab9093-4dca-46e3-8531-4677b154dcd3"" data-testid=""conversation-turn-14"" data-scroll-anchor=""true"" data-turn=""assistant"" tabindex=""-1"">
<div class=""text-base my-auto mx-auto pb-10 [--thread-content-margin:--spacing(4)] thread-sm:[--thread-content-margin:--spacing(6)] thread-lg:[--thread-content-margin:--spacing(16)] px-(--thread-content-margin)"">
<div class=""[--thread-content-max-width:40rem] thread-lg:[--thread-content-max-width:48rem] mx-auto max-w-(--thread-content-max-width) flex-1 group/turn-messages focus-visible:outline-hidden relative flex w-full min-w-0 flex-col agent-turn"" tabindex=""-1"">
<div class=""flex max-w-full flex-col grow"">
<div data-message-author-role=""assistant"" data-message-id=""e04401de-986a-4874-9ba3-51e68d7acac1"" dir=""auto"" class=""min-h-8 text-message relative flex w-full flex-col items-end gap-2 text-start break-words whitespace-normal [.text-message+&amp;]:mt-1"" data-message-model-slug=""gpt-5"">
<div class=""flex w-full flex-col gap-1 empty:hidden first:pt-[1px]"">
<div class=""markdown prose dark:prose-invert w-full break-words light markdown-new-styling"">
<p data-start=""33"" data-end=""271"">Each piece is handcrafted in Vietjeweler’s Hanoi workshop, featuring a bold thorn-inspired texture that embodies strength and individuality. With its oxidized finish and solid form, this ring is a statement of raw energy and confidence.</p>
<p data-start=""273"" data-end=""424"" data-is-last-node="""" data-is-only-node=""""><strong data-start=""273"" data-end=""286"">Material:</strong> 925 Sterling Silver<br data-start=""306"" data-end=""309""><strong data-start=""309"" data-end=""320"" data-is-only-node="""">Design:</strong> Thorn texture pattern<br data-start=""342"" data-end=""345""><strong data-start=""345"" data-end=""356"">Finish:</strong> Oxidized and hand-polished<br data-start=""383"" data-end=""386""><strong data-start=""386"" data-end=""397"">Origin:</strong> Handmade in Hanoi, Vietnam</p>
</div>
</div>
</div>
</div>
<div class=""z-0 flex min-h-[46px] justify-start""><br></div>
<div class=""mt-3 w-full empty:hidden"">
<div class=""text-center""><br></div>
</div>
</div>
</div>
</article>
<div aria-hidden=""true"" data-edge=""true"" class=""pointer-events-none h-px w-px""><br></div>
<p data-start=""0"" data-end=""31""> </p>
<p data-start=""33"" data-end=""271""> </p>",VIETJEWELERS,Apparel & Accessories > Jewelry > Rings,"",mens jewelry,true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,1450000,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0660/3033/8244/files/8-IMG_5702.jpg?v=1762745957,1,"",false,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
thorn-texture-silver-ring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/1-IMG_5704.jpg?v=1762745959,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thorn-texture-silver-ring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/6-IMG_5703.jpg?v=1762745963,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jade-bamboo-leaf-silver-ring,JADE BAMBOO LEAF SILVER RING,"<p data-start=""36"" data-end=""278"">Each piece is handcrafted in Vietjeweler’s Hanoi workshop, capturing the elegance of bamboo leaves in fine silver with a serene jade centerpiece. Symbolizing growth and resilience, this ring brings a touch of harmony to your everyday style.</p>
<p data-start=""280"" data-end=""459"" data-is-last-node="""" data-is-only-node=""""><strong data-start=""280"" data-end=""293"">Material:</strong> 925 Sterling Silver<br data-start=""313"" data-end=""316""><strong data-start=""316"" data-end=""326"" data-is-only-node="""">Stone:</strong> Green Jade<br data-start=""337"" data-end=""340""><strong data-start=""340"" data-end=""351"">Design:</strong> Bamboo leaf motif<br data-start=""369"" data-end=""372""><strong data-start=""372"" data-end=""383"">Finish:</strong> Hand-polished with natural texture<br data-start=""418"" data-end=""421""><strong data-start=""421"" data-end=""432"">Origin:</strong> Handmade in Hanoi, Vietnam</p>",VIETJEWELERS,Apparel & Accessories > Jewelry > Rings,"","",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,650000,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0660/3033/8244/files/10-IMG_5679.jpg?v=1762695915,1,"",false,,,200,,adult,,,,,,,,,,,adults,,silver; green,,,sterling-silver,imitation-jewelry,,,,female,,,,,,,,kg,,,active
jade-bamboo-leaf-silver-ring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/11-IMG_5680.jpg?v=1762695917,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jade-bamboo-leaf-silver-ring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/12-IMG_5681.jpg?v=1762695924,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elephant-jade-silver-ring,ELEPHANT JADE SILVER RING,"<p data-start=""33"" data-end=""259"">Handcrafted in Vietjeweler’s Hanoi workshop, this ring features a detailed silver elephant holding a vibrant green jade stone — a symbol of wisdom, luck, and strength. A charming piece that carries both artistry and meaning.</p>
<p data-start=""261"" data-end=""453"" data-is-last-node="""" data-is-only-node=""""><strong data-start=""261"" data-end=""274"">Material:</strong> 925 Sterling Silver<br data-start=""294"" data-end=""297""><strong data-start=""297"" data-end=""307"" data-is-only-node="""">Stone:</strong> Green Jade<br data-start=""318"" data-end=""321""><strong data-start=""321"" data-end=""332"">Design:</strong> Elephant motif with gemstone accent<br data-start=""368"" data-end=""371""><strong data-start=""371"" data-end=""382"">Finish:</strong> Hand-polished antique texture<br data-start=""412"" data-end=""415""><strong data-start=""415"" data-end=""426"">Origin:</strong> Handmade in Hanoi, Vietnam</p>",VIETJEWELERS,Apparel & Accessories > Jewelry > Rings,"","",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,790000,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0660/3033/8244/files/13-IMG_5682.jpg?v=1762695918,1,"",false,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
elephant-jade-silver-ring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/14-IMG_5683.jpg?v=1762695925,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elephant-jade-silver-ring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/15-IMG_5684.jpg?v=1762695923,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white-agate-drop-jade-silver-pendant,WHITE AGATE DROP JADE SILVER PENDANT,"",VIETJEWELERS,Apparel & Accessories > Jewelry > Charms & Pendants,"","",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,690000,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0660/3033/8244/files/7-IMG_5665.jpg?v=1762696988,1,"",false,,,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
white-agate-drop-jade-silver-pendant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/9-IMG_5668.jpg?v=1762696988,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white-agate-drop-jade-silver-pendant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/8-IMG_5667.jpg?v=1762695925,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
green-jade-drop-jade-silver-pendant,GREEN JADE DROP JADE SILVER PENDANT,"<article class=""text-token-text-primary w-full focus:outline-none [--shadow-height:45px] has-data-writing-block:pointer-events-none has-data-writing-block:-mt-(--shadow-height) has-data-writing-block:pt-(--shadow-height) [&amp;:has([data-writing-block])&gt;*]:pointer-events-auto [content-visibility:auto] supports-[content-visibility:auto]:[contain-intrinsic-size:auto_100lvh] scroll-mt-[calc(var(--header-height)+min(200px,max(70px,20svh)))]"" dir=""auto"" data-turn-id=""request-WEB:b9380587-e846-4f21-aa86-17cf81c84cc4-3"" data-testid=""conversation-turn-8"" data-scroll-anchor=""true"" data-turn=""assistant"" tabindex=""-1"">
<div class=""text-base my-auto mx-auto pb-10 [--thread-content-margin:--spacing(4)] thread-sm:[--thread-content-margin:--spacing(6)] thread-lg:[--thread-content-margin:--spacing(16)] px-(--thread-content-margin)"">
<div class=""[--thread-content-max-width:40rem] thread-lg:[--thread-content-max-width:48rem] mx-auto max-w-(--thread-content-max-width) flex-1 group/turn-messages focus-visible:outline-hidden relative flex w-full min-w-0 flex-col agent-turn"" tabindex=""-1"">
<div class=""flex max-w-full flex-col grow"">
<div data-message-author-role=""assistant"" data-message-id=""e61788bf-8f30-4cbe-8574-23a60411fe12"" dir=""auto"" class=""min-h-8 text-message relative flex w-full flex-col items-end gap-2 text-start break-words whitespace-normal [.text-message+&amp;]:mt-1"" data-message-model-slug=""gpt-5"">
<div class=""flex w-full flex-col gap-1 empty:hidden first:pt-[1px]"">
<div class=""markdown prose dark:prose-invert w-full break-words light markdown-new-styling"">
<p data-start=""43"" data-end=""254"">Each piece is handcrafted in Vietjeweler’s Hanoi workshop, blending classic silverwork with the vibrant energy of green jade. A symbol of balance and renewal, this pendant brings timeless elegance to any look.</p>
<p data-start=""256"" data-end=""441"" data-is-last-node="""" data-is-only-node=""""><strong data-start=""256"" data-end=""269"">Material:</strong> 925 Sterling Silver<br data-start=""289"" data-end=""292""><strong data-start=""292"" data-end=""302"" data-is-only-node="""">Stone:</strong> Green Jade<br data-start=""313"" data-end=""316""><strong data-start=""316"" data-end=""327"">Detail:</strong> Double jade drop design<br data-start=""351"" data-end=""354""><strong data-start=""354"" data-end=""365"">Finish:</strong> Hand-polished for a glossy surface<br data-start=""400"" data-end=""403""><strong data-start=""403"" data-end=""414"">Origin:</strong> Handmade in Hanoi, Vietnam</p>
</div>
</div>
</div>
</div>
<div class=""z-0 flex min-h-[46px] justify-start""><br></div>
<div class=""mt-3 w-full empty:hidden"">
<div class=""text-center""><br></div>
</div>
</div>
</div>
</article>",VIETJEWELERS,Apparel & Accessories > Jewelry > Charms & Pendants,"","",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,650000,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0660/3033/8244/files/4-IMG_5661.jpg?v=1762695919,1,"",false,,,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
green-jade-drop-jade-silver-pendant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/5-IMG_5663.jpg?v=1762695925,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
green-jade-drop-jade-silver-pendant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/6-IMG_5664.jpg?v=1762695919,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
small-white-jade-yellow-flower-silver-pendant,SMALL WHITE JADE YELLOW FLOWER SILVER PENDANT,"<p data-start=""53"" data-end=""254"">Each piece is handcrafted in Vietjeweler’s Hanoi workshop, combining fine silver artistry with the serene energy of white jade. Perfect for those who appreciate jewelry that embodies purity and calm.</p>
<p data-start=""256"" data-end=""441"" data-is-last-node="""" data-is-only-node=""""><strong data-start=""256"" data-end=""269"">Material:</strong> 925 Sterling Silver<br data-start=""289"" data-end=""292""><strong data-start=""292"" data-end=""302"" data-is-only-node="""">Stone:</strong> White Jade<br data-start=""313"" data-end=""316""><strong data-start=""316"" data-end=""327"">Detail:</strong> Yellow enamel flower accent<br data-start=""355"" data-end=""358""><strong data-start=""358"" data-end=""369"">Finish:</strong> Hand-polished for a soft shine<br data-start=""400"" data-end=""403""><strong data-start=""403"" data-end=""414"">Origin:</strong> Handmade in Hanoi, Vietnam</p>",VIETJEWELERS,Apparel & Accessories > Jewelry > Charms & Pendants,"","",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,490000,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0660/3033/8244/files/1-IMG_5658.jpg?v=1762695925,1,"",false,,,192,,adult,,,,,,,,,,,adults,,floral,,,sterling-silver,imitation-jewelry,,,,female,,,,,,,,kg,,,active
small-white-jade-yellow-flower-silver-pendant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/2-IMG_5659.jpg?v=1762695923,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
small-white-jade-yellow-flower-silver-pendant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/3-IMG_5660.jpg?v=1762695925,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sacred-edge-big-cross-pendant,SACRED EDGE BIG CROSS PENDANT,"<p data-start=""41"" data-end=""365"">Each piece is handcrafted in Hanoi by Vietjeweler artisans, combining simplicity with timeless strength. The clean cross silhouette is refined with subtle pointed tips, representing faith, protection, and endurance. Its minimalist design makes it perfect for everyday wear or layering with other pieces.</p>
<p data-start=""367"" data-end=""499"" data-is-last-node="""" data-is-only-node=""""><strong data-start=""367"" data-end=""380"">Material:</strong> 925 Sterling Silver<br data-start=""400"" data-end=""403""><strong data-start=""403"" data-end=""414"" data-is-only-node="""">Finish:</strong> Hand-polished with oxidized inner details<br data-start=""456"" data-end=""459""><strong data-start=""459"" data-end=""470"">Origin:</strong> Handmade in Hanoi, Vietnam</p>",VIETJEWELERS,Apparel & Accessories > Jewelry > Charms & Pendants,"","",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,2450000,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0660/3033/8244/files/10-IMG_5126.jpg?v=1762244962,1,"",false,,,192,,adult,,,,,,,,,,,adults,,silver,,,sterling-silver,imitation-jewelry,,,,unisex,,,,,,,,kg,,,active
sacred-edge-big-cross-pendant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/13-IMG_5121.jpg?v=1762244962,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sacred-edge-big-cross-pendant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/8-IMG_5133.jpg?v=1762244960,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sacred-edge-big-cross-pendant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/11-IMG_5125.jpg?v=1762244962,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sacred-edge-small-cross-pendant,SACRED EDGE SMALL CROSS PENDANT,"<p data-start=""41"" data-end=""365"">Each piece is handcrafted in Hanoi by Vietjeweler artisans, combining simplicity with timeless strength. The clean cross silhouette is refined with subtle pointed tips, representing faith, protection, and endurance. Its minimalist design makes it perfect for everyday wear or layering with other pieces.</p>
<p data-start=""367"" data-end=""499"" data-is-last-node="""" data-is-only-node=""""><strong data-start=""367"" data-end=""380"">Material:</strong> 925 Sterling Silver<br data-start=""400"" data-end=""403""><strong data-start=""403"" data-end=""414"" data-is-only-node="""">Finish:</strong> Hand-polished with oxidized inner details<br data-start=""456"" data-end=""459""><strong data-start=""459"" data-end=""470"">Origin:</strong> Handmade in Hanoi, Vietnam</p>",VIETJEWELERS,Apparel & Accessories > Jewelry > Charms & Pendants,"",mens jewelry,true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,1750000,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0660/3033/8244/files/9-IMG_5130.jpg?v=1762244963,1,"",false,,,192,,adult,,,,,,,,,,,adults,,silver,,,sterling-silver,imitation-jewelry,,,,unisex,,,,,,,,kg,,,active
sacred-edge-small-cross-pendant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/7-IMG_5134.jpg?v=1762244963,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sacred-edge-small-cross-pendant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/12-IMG_5124.jpg?v=1762244961,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sacred-edge-small-cross-pendant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/10-IMG_5126.jpg?v=1762244962,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tribal-cross-silver-pendant,TRIBAL CROSS SILVER PENDANT,"<p data-start=""37"" data-end=""389"">Each piece is handcrafted in Hanoi by Vietjeweler artisans, preserving the beauty of organic imperfection in every curve and flame-like edge. The design merges a bold cross with flowing, molten shapes — a symbol of strength, resilience, and individuality. A statement pendant that reflects raw energy and the untamed spirit within.</p>
<p data-start=""391"" data-end=""517"" data-is-last-node="""" data-is-only-node=""""><strong data-start=""391"" data-end=""404"">Material:</strong> 925 Sterling Silver<br data-start=""424"" data-end=""427""><strong data-start=""427"" data-end=""438"" data-is-only-node="""">Finish:</strong> Hand-polished with oxidized details<br data-start=""474"" data-end=""477""><strong data-start=""477"" data-end=""488"">Origin:</strong> Handmade in Hanoi, Vietnam</p>",VIETJEWELERS,Apparel & Accessories > Jewelry > Charms & Pendants,"",mens jewelry,true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,1150000,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0660/3033/8244/files/16-IMG_5118.jpg?v=1762244960,1,"",false,,,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
